park_name,park_code,region,state,year,Total
Acadia,ACAD,Northeast ,ME,1919,"64,000"
Acadia,ACAD,Northeast ,ME,1920,"66,500"
Acadia,ACAD,Northeast ,ME,1921,"69,836"
Acadia,ACAD,Northeast ,ME,1922,"73,779"
Acadia,ACAD,Northeast ,ME,1923,"64,200"
Acadia,ACAD,Northeast ,ME,1924,"71,758"
Acadia,ACAD,Northeast ,ME,1925,"73,673"
Acadia,ACAD,Northeast ,ME,1926,"101,256"
Acadia,ACAD,Northeast ,ME,1927,"123,699"
Acadia,ACAD,Northeast ,ME,1928,"134,897"
Acadia,ACAD,Northeast ,ME,1929,"149,554"
Acadia,ACAD,Northeast ,ME,1930,"154,734"
Acadia,ACAD,Northeast ,ME,1931,"162,238"
Acadia,ACAD,Northeast ,ME,1932,"237,596"
Acadia,ACAD,Northeast ,ME,1933,"262,712"
Acadia,ACAD,Northeast ,ME,1934,"275,956"
Acadia,ACAD,Northeast ,ME,1935,"316,114"
Acadia,ACAD,Northeast ,ME,1936,"340,393"
Acadia,ACAD,Northeast ,ME,1937,"383,036"
Acadia,ACAD,Northeast ,ME,1938,"394,319"
Acadia,ACAD,Northeast ,ME,1939,"396,468"
Acadia,ACAD,Northeast ,ME,1940,"382,084"
Acadia,ACAD,Northeast ,ME,1941,"409,961"
Acadia,ACAD,Northeast ,ME,1942,"36,544"
Acadia,ACAD,Northeast ,ME,1943,"8,246"
Acadia,ACAD,Northeast ,ME,1944,"12,916"
Acadia,ACAD,Northeast ,ME,1945,"20,200"
Acadia,ACAD,Northeast ,ME,1946,"382,390"
Acadia,ACAD,Northeast ,ME,1947,"434,069"
Acadia,ACAD,Northeast ,ME,1948,"420,846"
Acadia,ACAD,Northeast ,ME,1949,"438,584"
Acadia,ACAD,Northeast ,ME,1950,"485,220"
Acadia,ACAD,Northeast ,ME,1951,"518,556"
Acadia,ACAD,Northeast ,ME,1952,"549,075"
Acadia,ACAD,Northeast ,ME,1953,"556,195"
Acadia,ACAD,Northeast ,ME,1954,"553,800"
Acadia,ACAD,Northeast ,ME,1955,"655,000"
Acadia,ACAD,Northeast ,ME,1956,"735,500"
Acadia,ACAD,Northeast ,ME,1957,"858,900"
Acadia,ACAD,Northeast ,ME,1958,"816,500"
Acadia,ACAD,Northeast ,ME,1959,"755,900"
Acadia,ACAD,Northeast ,ME,1960,"1,638,200"
Acadia,ACAD,Northeast ,ME,1961,"1,574,600"
Acadia,ACAD,Northeast ,ME,1962,"1,601,500"
Acadia,ACAD,Northeast ,ME,1963,"1,864,800"
Acadia,ACAD,Northeast ,ME,1964,"2,011,600"
Acadia,ACAD,Northeast ,ME,1965,"1,733,600"
Acadia,ACAD,Northeast ,ME,1966,"2,158,400"
Acadia,ACAD,Northeast ,ME,1967,"2,102,000"
Acadia,ACAD,Northeast ,ME,1968,"2,303,300"
Acadia,ACAD,Northeast ,ME,1969,"2,489,800"
Acadia,ACAD,Northeast ,ME,1970,"2,776,300"
Acadia,ACAD,Northeast ,ME,1971,"2,101,100"
Acadia,ACAD,Northeast ,ME,1972,"2,285,881"
Acadia,ACAD,Northeast ,ME,1973,"2,394,000"
Acadia,ACAD,Northeast ,ME,1974,"2,335,800"
Acadia,ACAD,Northeast ,ME,1975,"2,380,500"
Acadia,ACAD,Northeast ,ME,1976,"2,353,300"
Acadia,ACAD,Northeast ,ME,1977,"2,734,600"
Acadia,ACAD,Northeast ,ME,1978,"2,684,933"
Arches,ARCH,Intermountain ,UT,1929,500
Arches,ARCH,Intermountain ,UT,1930,400
Arches,ARCH,Intermountain ,UT,1931,405
Arches,ARCH,Intermountain ,UT,1932,480
Arches,ARCH,Intermountain ,UT,1933,425
Arches,ARCH,Intermountain ,UT,1934,275
Arches,ARCH,Intermountain ,UT,1935,300
Arches,ARCH,Intermountain ,UT,1936,400
Arches,ARCH,Intermountain ,UT,1937,"1,000"
Arches,ARCH,Intermountain ,UT,1938,"1,448"
Arches,ARCH,Intermountain ,UT,1939,"1,775"
Arches,ARCH,Intermountain ,UT,1940,"2,512"
Arches,ARCH,Intermountain ,UT,1941,"3,737"
Arches,ARCH,Intermountain ,UT,1942,"1,205"
Arches,ARCH,Intermountain ,UT,1943,776
Arches,ARCH,Intermountain ,UT,1944,642
Arches,ARCH,Intermountain ,UT,1945,682
Arches,ARCH,Intermountain ,UT,1946,"2,301"
Arches,ARCH,Intermountain ,UT,1947,"5,028"
Arches,ARCH,Intermountain ,UT,1948,"8,870"
Arches,ARCH,Intermountain ,UT,1949,"13,270"
Arches,ARCH,Intermountain ,UT,1950,"16,257"
Arches,ARCH,Intermountain ,UT,1951,"18,603"
Arches,ARCH,Intermountain ,UT,1952,"28,683"
Arches,ARCH,Intermountain ,UT,1953,"30,853"
Arches,ARCH,Intermountain ,UT,1954,"31,300"
Arches,ARCH,Intermountain ,UT,1955,"31,800"
Arches,ARCH,Intermountain ,UT,1956,"28,500"
Arches,ARCH,Intermountain ,UT,1957,"25,400"
Arches,ARCH,Intermountain ,UT,1958,"40,100"
Arches,ARCH,Intermountain ,UT,1959,"59,800"
Arches,ARCH,Intermountain ,UT,1960,"71,600"
Arches,ARCH,Intermountain ,UT,1961,"90,700"
Arches,ARCH,Intermountain ,UT,1962,"105,700"
Arches,ARCH,Intermountain ,UT,1963,"118,200"
Arches,ARCH,Intermountain ,UT,1964,"99,700"
Arches,ARCH,Intermountain ,UT,1965,"143,900"
Arches,ARCH,Intermountain ,UT,1966,"128,000"
Arches,ARCH,Intermountain ,UT,1967,"120,300"
Arches,ARCH,Intermountain ,UT,1968,"135,600"
Arches,ARCH,Intermountain ,UT,1969,"162,600"
Arches,ARCH,Intermountain ,UT,1970,"178,500"
Arches,ARCH,Intermountain ,UT,1971,"202,100"
Arches,ARCH,Intermountain ,UT,1972,"225,128"
Arches,ARCH,Intermountain ,UT,1973,"274,900"
Arches,ARCH,Intermountain ,UT,1974,"166,900"
Arches,ARCH,Intermountain ,UT,1975,"236,100"
Arches,ARCH,Intermountain ,UT,1976,"294,800"
Arches,ARCH,Intermountain ,UT,1977,"313,400"
Arches,ARCH,Intermountain ,UT,1978,"326,948"
Badlands,BADL,Midwest ,SD,1939,"205,100"
Badlands,BADL,Midwest ,SD,1940,"181,993"
Badlands,BADL,Midwest ,SD,1941,"252,248"
Badlands,BADL,Midwest ,SD,1942,"86,256"
Badlands,BADL,Midwest ,SD,1943,"10,149"
Badlands,BADL,Midwest ,SD,1944,"10,349"
Badlands,BADL,Midwest ,SD,1945,"31,377"
Badlands,BADL,Midwest ,SD,1946,"230,403"
Badlands,BADL,Midwest ,SD,1947,"339,843"
Badlands,BADL,Midwest ,SD,1948,"384,133"
Badlands,BADL,Midwest ,SD,1949,"373,076"
Badlands,BADL,Midwest ,SD,1950,"447,654"
Badlands,BADL,Midwest ,SD,1951,"607,965"
Badlands,BADL,Midwest ,SD,1952,"580,902"
Badlands,BADL,Midwest ,SD,1953,"658,691"
Badlands,BADL,Midwest ,SD,1954,"665,000"
Badlands,BADL,Midwest ,SD,1955,"630,900"
Badlands,BADL,Midwest ,SD,1956,"663,200"
Badlands,BADL,Midwest ,SD,1957,"701,100"
Badlands,BADL,Midwest ,SD,1958,"810,800"
Badlands,BADL,Midwest ,SD,1959,"825,200"
Badlands,BADL,Midwest ,SD,1960,"878,600"
Badlands,BADL,Midwest ,SD,1961,"833,300"
Badlands,BADL,Midwest ,SD,1962,"1,044,800"
Badlands,BADL,Midwest ,SD,1963,"1,074,000"
Badlands,BADL,Midwest ,SD,1964,"1,079,800"
Badlands,BADL,Midwest ,SD,1965,"1,091,300"
Badlands,BADL,Midwest ,SD,1966,"1,094,800"
Badlands,BADL,Midwest ,SD,1967,"1,188,700"
Badlands,BADL,Midwest ,SD,1968,"1,194,600"
Badlands,BADL,Midwest ,SD,1969,"1,221,300"
Badlands,BADL,Midwest ,SD,1970,"1,303,100"
Badlands,BADL,Midwest ,SD,1971,"1,282,000"
Badlands,BADL,Midwest ,SD,1972,"1,274,600"
Badlands,BADL,Midwest ,SD,1973,"1,387,900"
Badlands,BADL,Midwest ,SD,1974,"1,205,300"
Badlands,BADL,Midwest ,SD,1975,"1,153,200"
Badlands,BADL,Midwest ,SD,1976,"1,210,100"
Badlands,BADL,Midwest ,SD,1977,"1,305,400"
Badlands,BADL,Midwest ,SD,1978,"1,234,915"
Big Bend,BIBE,Intermountain ,TX,1944,"1,409"
Big Bend,BIBE,Intermountain ,TX,1945,"3,205"
Big Bend,BIBE,Intermountain ,TX,1946,"10,037"
Big Bend,BIBE,Intermountain ,TX,1947,"28,652"
Big Bend,BIBE,Intermountain ,TX,1948,"45,670"
Big Bend,BIBE,Intermountain ,TX,1949,"62,150"
Big Bend,BIBE,Intermountain ,TX,1950,"70,325"
Big Bend,BIBE,Intermountain ,TX,1951,"84,051"
Big Bend,BIBE,Intermountain ,TX,1952,"94,367"
Big Bend,BIBE,Intermountain ,TX,1953,"86,635"
Big Bend,BIBE,Intermountain ,TX,1954,"67,300"
Big Bend,BIBE,Intermountain ,TX,1955,"81,000"
Big Bend,BIBE,Intermountain ,TX,1956,"89,700"
Big Bend,BIBE,Intermountain ,TX,1957,"75,000"
Big Bend,BIBE,Intermountain ,TX,1958,"72,600"
Big Bend,BIBE,Intermountain ,TX,1959,"70,400"
Big Bend,BIBE,Intermountain ,TX,1960,"75,900"
Big Bend,BIBE,Intermountain ,TX,1961,"90,600"
Big Bend,BIBE,Intermountain ,TX,1962,"91,000"
Big Bend,BIBE,Intermountain ,TX,1963,"114,200"
Big Bend,BIBE,Intermountain ,TX,1964,"119,700"
Big Bend,BIBE,Intermountain ,TX,1965,"174,600"
Big Bend,BIBE,Intermountain ,TX,1966,"163,500"
Big Bend,BIBE,Intermountain ,TX,1967,"173,300"
Big Bend,BIBE,Intermountain ,TX,1968,"191,800"
Big Bend,BIBE,Intermountain ,TX,1969,"199,800"
Big Bend,BIBE,Intermountain ,TX,1970,"172,600"
Big Bend,BIBE,Intermountain ,TX,1971,"205,000"
Big Bend,BIBE,Intermountain ,TX,1972,"240,904"
Big Bend,BIBE,Intermountain ,TX,1973,"283,300"
Big Bend,BIBE,Intermountain ,TX,1974,"158,700"
Big Bend,BIBE,Intermountain ,TX,1975,"275,500"
Big Bend,BIBE,Intermountain ,TX,1976,"378,600"
Big Bend,BIBE,Intermountain ,TX,1977,"334,000"
Big Bend,BIBE,Intermountain ,TX,1978,"301,198"
Biscayne,BISC,Southeast ,FL,1972,"78,147"
Biscayne,BISC,Southeast ,FL,1973,"243,100"
Biscayne,BISC,Southeast ,FL,1974,"409,700"
Biscayne,BISC,Southeast ,FL,1975,"351,500"
Biscayne,BISC,Southeast ,FL,1976,"339,100"
Biscayne,BISC,Southeast ,FL,1977,"205,900"
Biscayne,BISC,Southeast ,FL,1978,"177,416"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1934,"2,592"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1935,"1,596"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1936,"4,833"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1937,"9,770"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1938,"15,151"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1939,"16,041"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1940,"19,307"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1941,"18,800"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1942,"6,264"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1943,"2,087"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1944,"2,351"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1945,"4,968"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1946,"17,573"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1947,"22,510"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1948,"26,679"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1949,"29,739"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1950,"26,487"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1951,"31,448"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1952,"38,449"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1953,"51,763"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1954,"51,400"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1955,"57,200"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1956,"62,000"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1957,"48,900"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1958,"93,000"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1959,"100,800"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1960,"122,500"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1961,"115,000"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1962,"131,800"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1963,"146,600"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1964,"168,200"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1965,"184,000"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1966,"181,000"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1967,"185,100"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1968,"215,900"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1969,"302,600"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1970,"249,000"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1971,"223,600"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1972,"273,322"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1973,"234,800"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1974,"267,100"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1975,"348,900"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1976,"373,600"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1977,"310,500"
Black Canyon of the Gunnison,BLCA,Intermountain ,CO,1978,"271,879"
Bryce Canyon,BRCA,Intermountain ,UT,1929,"21,997"
Bryce Canyon,BRCA,Intermountain ,UT,1930,"35,982"
Bryce Canyon,BRCA,Intermountain ,UT,1931,"41,572"
Bryce Canyon,BRCA,Intermountain ,UT,1932,"34,143"
Bryce Canyon,BRCA,Intermountain ,UT,1933,"32,878"
Bryce Canyon,BRCA,Intermountain ,UT,1934,"51,188"
Bryce Canyon,BRCA,Intermountain ,UT,1935,"63,703"
Bryce Canyon,BRCA,Intermountain ,UT,1936,"88,848"
Bryce Canyon,BRCA,Intermountain ,UT,1937,"94,331"
Bryce Canyon,BRCA,Intermountain ,UT,1938,"101,851"
Bryce Canyon,BRCA,Intermountain ,UT,1939,"101,500"
Bryce Canyon,BRCA,Intermountain ,UT,1940,"103,362"
Bryce Canyon,BRCA,Intermountain ,UT,1941,"124,563"
Bryce Canyon,BRCA,Intermountain ,UT,1942,"30,019"
Bryce Canyon,BRCA,Intermountain ,UT,1943,"7,690"
Bryce Canyon,BRCA,Intermountain ,UT,1944,"10,311"
Bryce Canyon,BRCA,Intermountain ,UT,1945,"33,463"
Bryce Canyon,BRCA,Intermountain ,UT,1946,"125,828"
Bryce Canyon,BRCA,Intermountain ,UT,1947,"163,172"
Bryce Canyon,BRCA,Intermountain ,UT,1948,"175,975"
Bryce Canyon,BRCA,Intermountain ,UT,1949,"192,552"
Bryce Canyon,BRCA,Intermountain ,UT,1950,"212,976"
Bryce Canyon,BRCA,Intermountain ,UT,1951,"224,801"
Bryce Canyon,BRCA,Intermountain ,UT,1952,"225,113"
Bryce Canyon,BRCA,Intermountain ,UT,1953,"242,820"
Bryce Canyon,BRCA,Intermountain ,UT,1954,"238,200"
Bryce Canyon,BRCA,Intermountain ,UT,1955,"254,200"
Bryce Canyon,BRCA,Intermountain ,UT,1956,"257,600"
Bryce Canyon,BRCA,Intermountain ,UT,1957,"263,000"
Bryce Canyon,BRCA,Intermountain ,UT,1958,"248,500"
Bryce Canyon,BRCA,Intermountain ,UT,1959,"278,300"
Bryce Canyon,BRCA,Intermountain ,UT,1960,"272,000"
Bryce Canyon,BRCA,Intermountain ,UT,1961,"264,800"
Bryce Canyon,BRCA,Intermountain ,UT,1962,"251,000"
Bryce Canyon,BRCA,Intermountain ,UT,1963,"289,500"
Bryce Canyon,BRCA,Intermountain ,UT,1964,"300,300"
Bryce Canyon,BRCA,Intermountain ,UT,1965,"366,800"
Bryce Canyon,BRCA,Intermountain ,UT,1966,"396,600"
Bryce Canyon,BRCA,Intermountain ,UT,1967,"295,000"
Bryce Canyon,BRCA,Intermountain ,UT,1968,"320,800"
Bryce Canyon,BRCA,Intermountain ,UT,1969,"366,900"
Bryce Canyon,BRCA,Intermountain ,UT,1970,"345,900"
Bryce Canyon,BRCA,Intermountain ,UT,1971,"377,800"
Bryce Canyon,BRCA,Intermountain ,UT,1972,"424,830"
Bryce Canyon,BRCA,Intermountain ,UT,1973,"429,700"
Bryce Canyon,BRCA,Intermountain ,UT,1974,"408,800"
Bryce Canyon,BRCA,Intermountain ,UT,1975,"579,200"
Bryce Canyon,BRCA,Intermountain ,UT,1976,"625,600"
Bryce Canyon,BRCA,Intermountain ,UT,1977,"611,500"
Bryce Canyon,BRCA,Intermountain ,UT,1978,"679,260"
Canyonlands,CANY,Intermountain ,UT,1965,"19,400"
Canyonlands,CANY,Intermountain ,UT,1966,"20,200"
Canyonlands,CANY,Intermountain ,UT,1967,"23,200"
Canyonlands,CANY,Intermountain ,UT,1968,"26,300"
Canyonlands,CANY,Intermountain ,UT,1969,"26,000"
Canyonlands,CANY,Intermountain ,UT,1970,"33,400"
Canyonlands,CANY,Intermountain ,UT,1971,"55,400"
Canyonlands,CANY,Intermountain ,UT,1972,"60,639"
Canyonlands,CANY,Intermountain ,UT,1973,"62,500"
Canyonlands,CANY,Intermountain ,UT,1974,"59,000"
Canyonlands,CANY,Intermountain ,UT,1975,"71,700"
Canyonlands,CANY,Intermountain ,UT,1976,"80,000"
Canyonlands,CANY,Intermountain ,UT,1977,"75,500"
Canyonlands,CANY,Intermountain ,UT,1978,"85,932"
Capitol Reef,CARE,Intermountain ,UT,1938,"1,500"
Capitol Reef,CARE,Intermountain ,UT,1939,"1,500"
Capitol Reef,CARE,Intermountain ,UT,1940,"2,000"
Capitol Reef,CARE,Intermountain ,UT,1941,"1,975"
Capitol Reef,CARE,Intermountain ,UT,1942,0
Capitol Reef,CARE,Intermountain ,UT,1943,0
Capitol Reef,CARE,Intermountain ,UT,1944,0
Capitol Reef,CARE,Intermountain ,UT,1945,0
Capitol Reef,CARE,Intermountain ,UT,1946,0
Capitol Reef,CARE,Intermountain ,UT,1947,0
Capitol Reef,CARE,Intermountain ,UT,1950,"3,066"
Capitol Reef,CARE,Intermountain ,UT,1951,"13,192"
Capitol Reef,CARE,Intermountain ,UT,1952,"6,411"
Capitol Reef,CARE,Intermountain ,UT,1953,"9,991"
Capitol Reef,CARE,Intermountain ,UT,1954,"12,900"
Capitol Reef,CARE,Intermountain ,UT,1955,"7,500"
Capitol Reef,CARE,Intermountain ,UT,1956,"62,500"
Capitol Reef,CARE,Intermountain ,UT,1957,"56,900"
Capitol Reef,CARE,Intermountain ,UT,1958,"65,000"
Capitol Reef,CARE,Intermountain ,UT,1959,"89,600"
Capitol Reef,CARE,Intermountain ,UT,1960,"102,500"
Capitol Reef,CARE,Intermountain ,UT,1961,"136,800"
Capitol Reef,CARE,Intermountain ,UT,1962,"163,500"
Capitol Reef,CARE,Intermountain ,UT,1963,"93,200"
Capitol Reef,CARE,Intermountain ,UT,1964,"92,500"
Capitol Reef,CARE,Intermountain ,UT,1965,"108,500"
Capitol Reef,CARE,Intermountain ,UT,1966,"94,000"
Capitol Reef,CARE,Intermountain ,UT,1967,"146,600"
Capitol Reef,CARE,Intermountain ,UT,1968,"171,000"
Capitol Reef,CARE,Intermountain ,UT,1969,"210,600"
Capitol Reef,CARE,Intermountain ,UT,1970,"225,900"
Capitol Reef,CARE,Intermountain ,UT,1971,"225,500"
Capitol Reef,CARE,Intermountain ,UT,1972,"251,163"
Capitol Reef,CARE,Intermountain ,UT,1973,"288,800"
Capitol Reef,CARE,Intermountain ,UT,1974,"214,100"
Capitol Reef,CARE,Intermountain ,UT,1975,"263,400"
Capitol Reef,CARE,Intermountain ,UT,1976,"425,100"
Capitol Reef,CARE,Intermountain ,UT,1977,"428,800"
Capitol Reef,CARE,Intermountain ,UT,1978,"392,428"
Carlsbad Caverns,CAVE,Intermountain ,NM,1924,"1,280"
Carlsbad Caverns,CAVE,Intermountain ,NM,1925,"1,794"
Carlsbad Caverns,CAVE,Intermountain ,NM,1926,"10,904"
Carlsbad Caverns,CAVE,Intermountain ,NM,1927,"26,436"
Carlsbad Caverns,CAVE,Intermountain ,NM,1928,"46,335"
Carlsbad Caverns,CAVE,Intermountain ,NM,1929,"76,822"
Carlsbad Caverns,CAVE,Intermountain ,NM,1930,"90,104"
Carlsbad Caverns,CAVE,Intermountain ,NM,1931,"81,275"
Carlsbad Caverns,CAVE,Intermountain ,NM,1932,"61,474"
Carlsbad Caverns,CAVE,Intermountain ,NM,1933,"53,768"
Carlsbad Caverns,CAVE,Intermountain ,NM,1934,"88,349"
Carlsbad Caverns,CAVE,Intermountain ,NM,1935,"113,753"
Carlsbad Caverns,CAVE,Intermountain ,NM,1936,"148,129"
Carlsbad Caverns,CAVE,Intermountain ,NM,1937,"201,333"
Carlsbad Caverns,CAVE,Intermountain ,NM,1938,"205,765"
Carlsbad Caverns,CAVE,Intermountain ,NM,1939,"212,348"
Carlsbad Caverns,CAVE,Intermountain ,NM,1940,"236,653"
Carlsbad Caverns,CAVE,Intermountain ,NM,1941,"285,418"
Carlsbad Caverns,CAVE,Intermountain ,NM,1942,"124,809"
Carlsbad Caverns,CAVE,Intermountain ,NM,1943,"89,128"
Carlsbad Caverns,CAVE,Intermountain ,NM,1944,"122,467"
Carlsbad Caverns,CAVE,Intermountain ,NM,1945,"193,237"
Carlsbad Caverns,CAVE,Intermountain ,NM,1946,"380,465"
Carlsbad Caverns,CAVE,Intermountain ,NM,1947,"405,266"
Carlsbad Caverns,CAVE,Intermountain ,NM,1948,"435,481"
Carlsbad Caverns,CAVE,Intermountain ,NM,1949,"431,187"
Carlsbad Caverns,CAVE,Intermountain ,NM,1950,"467,283"
Carlsbad Caverns,CAVE,Intermountain ,NM,1951,"493,618"
Carlsbad Caverns,CAVE,Intermountain ,NM,1952,"531,751"
Carlsbad Caverns,CAVE,Intermountain ,NM,1953,"510,318"
Carlsbad Caverns,CAVE,Intermountain ,NM,1954,"444,300"
Carlsbad Caverns,CAVE,Intermountain ,NM,1955,"466,200"
Carlsbad Caverns,CAVE,Intermountain ,NM,1956,"455,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1957,"451,100"
Carlsbad Caverns,CAVE,Intermountain ,NM,1958,"435,200"
Carlsbad Caverns,CAVE,Intermountain ,NM,1959,"483,900"
Carlsbad Caverns,CAVE,Intermountain ,NM,1960,"537,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1961,"590,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1962,"556,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1963,"586,600"
Carlsbad Caverns,CAVE,Intermountain ,NM,1964,"588,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1965,"591,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1966,"604,800"
Carlsbad Caverns,CAVE,Intermountain ,NM,1967,"630,800"
Carlsbad Caverns,CAVE,Intermountain ,NM,1968,"668,400"
Carlsbad Caverns,CAVE,Intermountain ,NM,1969,"672,900"
Carlsbad Caverns,CAVE,Intermountain ,NM,1970,"712,700"
Carlsbad Caverns,CAVE,Intermountain ,NM,1971,"791,600"
Carlsbad Caverns,CAVE,Intermountain ,NM,1972,"856,086"
Carlsbad Caverns,CAVE,Intermountain ,NM,1973,"840,100"
Carlsbad Caverns,CAVE,Intermountain ,NM,1974,"672,400"
Carlsbad Caverns,CAVE,Intermountain ,NM,1975,"790,000"
Carlsbad Caverns,CAVE,Intermountain ,NM,1976,"876,500"
Carlsbad Caverns,CAVE,Intermountain ,NM,1977,"862,800"
Carlsbad Caverns,CAVE,Intermountain ,NM,1978,"867,277"
Channel Islands,CHIS,Pacific West ,CA,1963,"1,200"
Channel Islands,CHIS,Pacific West ,CA,1964,"1,500"
Channel Islands,CHIS,Pacific West ,CA,1965,"1,600"
Channel Islands,CHIS,Pacific West ,CA,1966,300
Channel Islands,CHIS,Pacific West ,CA,1967,"15,700"
Channel Islands,CHIS,Pacific West ,CA,1968,"31,000"
Channel Islands,CHIS,Pacific West ,CA,1969,"33,100"
Channel Islands,CHIS,Pacific West ,CA,1970,"32,000"
Channel Islands,CHIS,Pacific West ,CA,1971,"24,400"
Channel Islands,CHIS,Pacific West ,CA,1972,"31,947"
Channel Islands,CHIS,Pacific West ,CA,1973,"44,700"
Channel Islands,CHIS,Pacific West ,CA,1974,"31,000"
Channel Islands,CHIS,Pacific West ,CA,1975,"74,400"
Channel Islands,CHIS,Pacific West ,CA,1976,"92,600"
Channel Islands,CHIS,Pacific West ,CA,1977,"87,200"
Channel Islands,CHIS,Pacific West ,CA,1978,"46,416"
Crater Lake,CRLA,Pacific West ,OR,1904,"1,500"
Crater Lake,CRLA,Pacific West ,OR,1905,"1,400"
Crater Lake,CRLA,Pacific West ,OR,1906,"1,800"
Crater Lake,CRLA,Pacific West ,OR,1907,"2,600"
Crater Lake,CRLA,Pacific West ,OR,1908,"5,275"
Crater Lake,CRLA,Pacific West ,OR,1909,"4,171"
Crater Lake,CRLA,Pacific West ,OR,1910,"5,000"
Crater Lake,CRLA,Pacific West ,OR,1911,"4,500"
Crater Lake,CRLA,Pacific West ,OR,1912,"5,235"
Crater Lake,CRLA,Pacific West ,OR,1913,"6,253"
Crater Lake,CRLA,Pacific West ,OR,1914,"7,096"
Crater Lake,CRLA,Pacific West ,OR,1915,"11,371"
Crater Lake,CRLA,Pacific West ,OR,1916,"12,265"
Crater Lake,CRLA,Pacific West ,OR,1917,"11,645"
Crater Lake,CRLA,Pacific West ,OR,1918,"13,231"
Crater Lake,CRLA,Pacific West ,OR,1919,"16,645"
Crater Lake,CRLA,Pacific West ,OR,1920,"20,135"
Crater Lake,CRLA,Pacific West ,OR,1921,"28,617"
Crater Lake,CRLA,Pacific West ,OR,1922,"33,016"
Crater Lake,CRLA,Pacific West ,OR,1923,"52,017"
Crater Lake,CRLA,Pacific West ,OR,1924,"64,312"
Crater Lake,CRLA,Pacific West ,OR,1925,"65,018"
Crater Lake,CRLA,Pacific West ,OR,1926,"86,019"
Crater Lake,CRLA,Pacific West ,OR,1927,"82,354"
Crater Lake,CRLA,Pacific West ,OR,1928,"113,323"
Crater Lake,CRLA,Pacific West ,OR,1929,"128,435"
Crater Lake,CRLA,Pacific West ,OR,1930,"157,693"
Crater Lake,CRLA,Pacific West ,OR,1931,"170,284"
Crater Lake,CRLA,Pacific West ,OR,1932,"109,738"
Crater Lake,CRLA,Pacific West ,OR,1933,"90,512"
Crater Lake,CRLA,Pacific West ,OR,1934,"118,699"
Crater Lake,CRLA,Pacific West ,OR,1935,"107,701"
Crater Lake,CRLA,Pacific West ,OR,1936,"180,382"
Crater Lake,CRLA,Pacific West ,OR,1937,"202,403"
Crater Lake,CRLA,Pacific West ,OR,1938,"190,699"
Crater Lake,CRLA,Pacific West ,OR,1939,"225,101"
Crater Lake,CRLA,Pacific West ,OR,1940,"252,482"
